Location,Fighter 1,Fighter 2,Fighter_1_KD,Fighter_2_KD,Fighter_1_STR,Fighter_2_STR,Fighter_1_TD,Fighter_2_TD,Fighter_1_SUB,Fighter_2_SUB,Weight_Class,Method,Round,Time,Event Name,Winner,year,month,day
0,1655,1615,1.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,10,9,1.0,166,299,1650,2021,1,20
0,630,2209,1.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,5,13,2.0,34,299,629,2021,1,20
0,1645,1901,0.0,0.0,86.0,46.0,4.0,0.0,1.0,0.0,13,69,3.0,311,299,1640,2021,1,20
0,1099,2178,0.0,0.0,85.0,58.0,0.0,0.0,0.0,0.0,3,32,3.0,311,299,1097,2021,1,20
0,971,635,0.0,0.0,48.0,39.0,1.0,1.0,0.0,0.0,2,69,3.0,311,299,969,2021,1,20
0,1247,2135,0.0,0.0,25.0,1.0,2.0,0.0,1.0,3.0,7,35,2.0,112,299,1244,2021,1,20
0,1361,769,0.0,0.0,17.0,6.0,7.0,0.0,1.0,0.0,0,35,2.0,251,299,1357,2021,1,20
0,1521,2293,0.0,0.0,50.0,28.0,0.0,0.0,0.0,0.0,3,69,3.0,311,299,1516,2021,1,20
0,344,1476,0.0,0.0,29.0,25.0,1.0,0.0,0.0,1.0,7,69,3.0,311,299,343,2021,1,20
0,526,1012,0.0,0.0,29.0,31.0,4.0,0.0,0.0,0.0,3,69,3.0,311,299,525,2021,1,20
0,1146,1490,0.0,0.0,108.0,117.0,3.0,1.0,0.0,0.0,6,69,3.0,311,299,1144,2021,1,20
0,1616,1983,0.0,0.0,25.0,7.0,5.0,0.0,1.0,0.0,0,58,2.0,230,299,1611,2021,1,20
0,1029,2203,0.0,0.0,53.0,17.0,1.0,0.0,0.0,0.0,13,14,2.0,259,299,1027,2021,1,20
0,1110,317,0.0,0.0,445.0,133.0,0.0,0.0,0.0,0.0,2,69,5.0,311,299,1108,2021,1,16
0,230,1499,0.0,0.0,39.0,28.0,2.0,1.0,0.0,0.0,10,69,3.0,311,299,229,2021,1,16
0,974,1946,1.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,10,13,1.0,276,299,972,2021,1,16
0,40,1057,1.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,7,9,1.0,143,299,40,2021,1,16
0,1308,643,2.0,0.0,30.0,22.0,0.0,0.0,0.0,0.0,7,13,1.0,299,299,1304,2021,1,16
0,830,2249,0.0,0.0,88.0,58.0,0.0,1.0,1.0,0.0,11,69,3.0,311,299,829,2021,1,16
0,232,1225,0.0,0.0,77.0,86.0,0.0,0.0,0.0,0.0,4,32,3.0,311,299,231,2021,1,16
0,1320,576,0.0,0.0,53.0,44.0,4.0,1.0,0.0,0.0,10,32,3.0,311,299,1316,2021,1,16
0,1625,1952,0.0,0.0,56.0,44.0,0.0,0.0,0.0,0.0,11,69,3.0,311,299,1620,2021,1,16
0,141,912,1.0,0.0,95.0,64.0,1.0,1.0,0.0,1.0,2,69,3.0,311,299,140,2021,1,16
79,1507,782,0.0,0.0,171.0,85.0,0.0,0.0,0.0,0.0,10,69,5.0,311,299,1502,2020,12,19
79,825,1478,0.0,0.0,44.0,46.0,0.0,0.0,0.0,0.0,0,69,3.0,311,299,824,2020,12,19
79,1132,1294,0.0,0.0,44.0,55.0,2.0,0.0,1.0,0.0,10,69,3.0,311,299,1130,2020,12,19
79,1369,1477,1.0,0.0,30.0,9.0,0.0,2.0,0.0,0.0,0,14,1.0,238,299,1365,2020,12,19
79,1041,814,0.0,0.0,51.0,50.0,1.0,0.0,0.0,0.0,4,14,2.0,282,299,1039,2020,12,19
79,109,62,0.0,0.0,50.0,31.0,0.0,1.0,0.0,0.0,10,69,3.0,311,299,108,2020,12,19
79,1258,2018,0.0,0.0,92.0,49.0,0.0,2.0,0.0,0.0,11,69,3.0,311,299,1254,2020,12,19
79,418,160,0.0,0.0,20.0,45.0,12.0,0.0,0.0,0.0,1,69,3.0,311,299,417,2020,12,19
79,1532,803,0.0,0.0,27.0,9.0,1.0,0.0,1.0,1.0,13,69,3.0,311,299,1527,2020,12,19
79,1529,950,1.0,0.0,120.0,40.0,0.0,1.0,0.0,0.0,7,69,3.0,311,299,1524,2020,12,19
79,752,435,0.0,0.0,6.0,21.0,0.0,2.0,1.0,0.0,3,66,1.0,209,299,751,2020,12,19
79,295,340,0.0,0.0,31.0,28.0,5.0,0.0,0.0,0.0,1,69,3.0,311,299,294,2020,12,19
79,408,259,0.0,0.0,137.0,132.0,2.0,4.0,0.0,0.0,3,19,5.0,311,177,407,2020,12,12
79,253,2147,0.0,0.0,41.0,19.0,3.0,0.0,3.0,0.0,6,69,3.0,311,177,252,2020,12,12
79,1011,2213,0.0,0.0,82.0,63.0,0.0,1.0,0.0,0.0,14,69,3.0,311,177,1009,2020,12,12
79,922,906,0.0,0.0,15.0,2.0,0.0,2.0,0.0,0.0,7,13,1.0,116,177,920,2020,12,12
79,297,1208,1.0,0.0,59.0,10.0,0.0,0.0,0.0,0.0,4,4,2.0,165,177,296,2020,12,12
79,332,513,2.0,0.0,46.0,21.0,1.0,1.0,0.0,1.0,2,13,2.0,123,177,331,2020,12,12
79,1317,1800,1.0,0.0,21.0,15.0,0.0,0.0,0.0,0.0,6,13,1.0,256,177,1313,2020,12,12
79,553,229,0.0,0.0,106.0,84.0,7.0,0.0,0.0,0.0,2,69,3.0,311,177,552,2020,12,12
79,1546,1940,0.0,0.0,52.0,20.0,1.0,0.0,0.0,0.0,14,3,1.0,311,177,1541,2020,12,12
79,259,1740,0.0,0.0,57.0,48.0,0.0,0.0,2.0,0.0,2,44,3.0,193,177,258,2020,12,12
79,1080,907,1.0,0.0,164.0,122.0,0.0,2.0,1.0,0.0,7,69,5.0,311,299,1078,2020,12,5
79,676,1693,0.0,0.0,68.0,36.0,0.0,0.0,0.0,0.0,5,14,2.0,228,299,675,2020,12,5
79,541,1217,1.0,0.0,38.0,22.0,0.0,0.0,0.0,0.0,6,11,1.0,257,299,540,2020,12,5
79,1391,1089,0.0,0.0,51.0,29.0,3.0,1.0,3.0,0.0,5,32,3.0,311,299,1387,2020,12,5
79,817,1515,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,15,1.0,17,299,816,2020,12,5
79,985,1154,0.0,0.0,59.0,43.0,3.0,2.0,0.0,0.0,0,14,2.0,146,299,983,2020,12,5
79,634,491,1.0,0.0,31.0,16.0,0.0,0.0,0.0,0.0,2,13,1.0,169,299,633,2020,12,5
79,667,793,0.0,0.0,123.0,80.0,0.0,0.0,0.0,0.0,4,69,3.0,311,299,666,2020,12,5
79,111,600,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5,66,1.0,165,299,110,2020,11,28
79,1141,2077,0.0,0.0,40.0,15.0,1.0,0.0,1.0,0.0,10,35,2.0,279,299,1139,2020,11,28
79,1260,1175,0.0,0.0,126.0,114.0,2.0,0.0,1.0,0.0,4,69,3.0,311,299,1256,2020,11,28
79,166,2029,0.0,0.0,70.0,23.0,1.0,4.0,0.0,1.0,2,69,3.0,311,299,165,2020,11,28
79,1238,182,1.0,0.0,94.0,42.0,2.0,0.0,0.0,0.0,11,69,3.0,311,299,1235,2020,11,28
79,810,1232,0.0,0.0,51.0,47.0,5.0,1.0,1.0,1.0,2,14,2.0,279,299,809,2020,11,28
79,81,1481,0.0,0.0,11.0,9.0,1.0,1.0,1.0,0.0,0,43,1.0,286,299,81,2020,11,28
79,574,1762,1.0,0.0,72.0,41.0,7.0,0.0,1.0,0.0,13,9,3.0,261,299,573,2020,11,28
79,1521,1417,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3,14,1.0,39,299,1516,2020,11,28
79,1206,1398,1.0,0.0,33.0,55.0,1.0,0.0,1.0,0.0,1,58,2.0,160,299,1204,2020,11,28
79,408,66,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,3,43,1.0,128,176,407,2020,11,21
79,1621,1002,0.0,0.0,62.0,36.0,5.0,1.0,0.0,0.0,13,69,5.0,311,176,1616,2020,11,21
79,1571,1576,0.0,0.0,128.0,64.0,0.0,1.0,0.0,2.0,10,69,3.0,311,176,1566,2020,11,21
79,898,474,0.0,0.0,69.0,60.0,0.0,1.0,0.0,0.0,13,69,3.0,311,176,896,2020,11,21
79,1271,1521,0.0,0.0,29.0,10.0,4.0,0.0,0.0,0.0,5,14,2.0,227,176,1267,2020,11,21
79,187,260,0.0,0.0,16.0,17.0,2.0,0.0,2.0,0.0,3,14,1.0,310,176,186,2020,11,21
79,761,1143,2.0,0.0,43.0,18.0,0.0,0.0,0.0,0.0,7,14,2.0,13,176,760,2020,11,21
79,115,173,0.0,0.0,39.0,15.0,1.0,0.0,0.0,0.0,13,14,2.0,284,176,114,2020,11,21
79,1228,515,0.0,0.0,50.0,83.0,0.0,0.0,0.0,0.0,10,69,3.0,311,176,1225,2020,11,21
79,26,956,0.0,0.0,168.0,100.0,0.0,1.0,2.0,0.0,10,69,3.0,311,176,26,2020,11,21
79,946,651,0.0,0.0,64.0,32.0,2.0,0.0,1.0,0.0,7,69,3.0,311,176,944,2020,11,21
79,1442,1369,0.0,1.0,125.0,99.0,1.0,1.0,0.0,0.0,10,14,3.0,178,176,1438,2020,11,21
79,1315,1717,0.0,0.0,92.0,98.0,6.0,1.0,0.0,0.0,6,32,5.0,311,299,1311,2020,11,14
79,933,9,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,10,13,1.0,25,299,931,2020,11,14
79,131,1597,0.0,0.0,26.0,33.0,2.0,0.0,3.0,0.0,14,69,3.0,311,299,130,2020,11,14
79,1458,265,1.0,0.0,94.0,51.0,1.0,0.0,0.0,0.0,1,14,2.0,103,299,1453,2020,11,14
79,326,1252,0.0,0.0,57.0,67.0,0.0,2.0,0.0,2.0,14,69,3.0,311,299,325,2020,11,14
79,890,1777,0.0,0.0,29.0,29.0,4.0,0.0,2.0,0.0,14,69,3.0,311,299,888,2020,11,14
79,1589,790,0.0,0.0,49.0,76.0,7.0,1.0,0.0,0.0,0,32,3.0,311,299,1584,2020,11,14
79,48,1809,0.0,0.0,176.0,124.0,3.0,0.0,0.0,0.0,10,69,3.0,311,299,48,2020,11,14
79,440,1891,0.0,0.0,59.0,58.0,1.0,1.0,0.0,0.0,4,69,3.0,311,299,439,2020,11,14
79,578,2105,0.0,1.0,46.0,40.0,4.0,0.0,2.0,0.0,5,58,3.0,120,299,577,2020,11,7
79,93,2083,0.0,0.0,34.0,68.0,0.0,0.0,0.0,0.0,4,69,3.0,311,299,93,2020,11,7
79,1329,1291,0.0,0.0,120.0,49.0,2.0,0.0,1.0,0.0,0,69,3.0,311,299,1325,2020,11,7
79,568,946,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2,9,1.0,242,299,567,2020,11,7
79,1669,424,0.0,0.0,74.0,36.0,0.0,2.0,0.0,0.0,14,69,3.0,311,299,1664,2020,11,7
79,1599,223,2.0,0.0,38.0,26.0,1.0,0.0,0.0,0.0,7,14,3.0,97,299,1594,2020,11,7
79,61,1445,0.0,0.0,6.0,18.0,2.0,0.0,1.0,0.0,4,41,1.0,299,299,61,2020,11,7
79,383,670,0.0,0.0,32.0,36.0,7.0,0.0,1.0,0.0,2,58,3.0,153,299,382,2020,11,7
79,1109,1774,0.0,0.0,74.0,45.0,0.0,0.0,0.0,0.0,10,4,3.0,134,299,1107,2020,11,7
79,592,141,0.0,0.0,26.0,17.0,2.0,0.0,1.0,0.0,0,58,1.0,174,299,591,2020,11,7
79,1617,111,2.0,0.0,60.0,53.0,0.0,0.0,0.0,0.0,7,14,4.0,95,299,1612,2020,10,31
79,214,114,0.0,0.0,46.0,27.0,7.0,0.0,1.0,0.0,2,69,3.0,311,299,213,2020,10,31
79,584,1519,1.0,0.0,46.0,17.0,1.0,0.0,0.0,0.0,4,14,2.0,83,299,583,2020,10,31
79,922,365,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,7,45,1.0,170,299,920,2020,10,31
79,1557,234,0.0,0.0,42.0,85.0,2.0,2.0,1.0,0.0,6,69,3.0,311,299,1552,2020,10,31
79,56,391,1.0,0.0,29.0,8.0,0.0,0.0,0.0,0.0,6,14,1.0,117,299,56,2020,10,31
79,15,2201,1.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0,9,1.0,177,299,15,2020,10,31
79,1458,909,0.0,0.0,106.0,48.0,0.0,0.0,0.0,0.0,7,69,3.0,311,299,1453,2020,10,31
79,714,446,0.0,0.0,20.0,1.0,2.0,0.0,1.0,0.0,10,35,2.0,140,299,713,2020,10,31
79,455,1220,2.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,5,13,1.0,169,299,454,2020,10,31
79,1168,1288,1.0,0.0,48.0,33.0,0.0,0.0,0.0,0.0,0,13,3.0,182,299,1166,2020,10,31
0,927,1215,0.0,0.0,26.0,29.0,2.0,0.0,1.0,0.0,6,66,2.0,105,175,925,2020,10,24
0,1378,955,1.0,0.0,69.0,53.0,0.0,0.0,0.0,0.0,7,69,3.0,311,175,1374,2020,10,24
0,59,2228,0.0,0.0,45.0,16.0,0.0,0.0,0.0,0.0,4,9,2.0,86,175,59,2020,10,24
0,1295,913,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7,14,1.0,13,175,1291,2020,10,24
0,960,1358,0.0,0.0,22.0,23.0,1.0,0.0,1.0,0.0,13,58,2.0,222,175,958,2020,10,24
0,1015,884,2.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,5,13,1.0,270,175,1013,2020,10,24
0,1531,2032,1.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,4,14,1.0,310,175,1526,2020,10,24
0,238,1639,0.0,0.0,123.0,136.0,2.0,0.0,0.0,0.0,1,69,3.0,311,175,237,2020,10,24
0,1484,64,0.0,0.0,13.0,9.0,0.0,0.0,1.0,0.0,10,43,1.0,291,175,1479,2020,10,24
0,340,1937,1.0,0.0,56.0,59.0,0.0,0.0,0.0,0.0,5,32,3.0,311,175,339,2020,10,24
0,1170,1356,0.0,0.0,49.0,30.0,0.0,0.0,0.0,0.0,13,3,1.0,311,175,1168,2020,10,24
0,775,80,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,6,36,1.0,191,175,774,2020,10,24
0,201,355,2.0,0.0,127.0,62.0,3.0,0.0,0.0,0.0,2,69,5.0,311,299,200,2020,10,17
0,739,1248,1.0,0.0,28.0,19.0,2.0,0.0,0.0,0.0,13,13,1.0,306,299,738,2020,10,17
0,751,1606,2.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,5,14,1.0,132,299,750,2020,10,17
0,681,427,0.0,0.0,94.0,64.0,0.0,2.0,0.0,0.0,10,69,3.0,311,299,680,2020,10,17
0,808,2109,0.0,0.0,73.0,64.0,0.0,0.0,0.0,0.0,2,69,3.0,311,299,807,2020,10,17
0,591,1493,1.0,0.0,37.0,52.0,0.0,5.0,0.0,0.0,6,32,3.0,311,299,590,2020,10,17
0,573,1755,0.0,0.0,57.0,22.0,3.0,0.0,0.0,0.0,13,69,3.0,311,299,572,2020,10,17
0,860,1110,0.0,0.0,10.0,5.0,4.0,0.0,0.0,0.0,7,69,3.0,311,299,859,2020,10,17
0,512,949,0.0,0.0,47.0,20.0,1.0,5.0,0.0,0.0,6,69,3.0,311,299,511,2020,10,17
0,1111,768,0.0,0.0,34.0,12.0,1.0,1.0,0.0,0.0,5,14,2.0,309,299,1109,2020,10,17
0,1428,1474,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0,14,1.0,46,299,1424,2020,10,17
0,327,1477,1.0,0.0,38.0,14.0,0.0,1.0,0.0,0.0,0,9,2.0,74,299,326,2020,10,10
0,474,1416,2.0,0.0,32.0,11.0,0.0,3.0,1.0,0.0,2,69,3.0,311,299,473,2020,10,10
0,1041,210,0.0,0.0,94.0,89.0,1.0,0.0,0.0,0.0,4,69,3.0,311,299,1039,2020,10,10
0,451,1476,1.0,0.0,26.0,14.0,0.0,0.0,0.0,0.0,7,13,1.0,213,299,450,2020,10,10
0,1578,31,0.0,0.0,16.0,3.0,1.0,0.0,0.0,0.0,4,14,1.0,106,299,1573,2020,10,10
0,634,2273,0.0,0.0,13.0,17.0,5.0,0.0,5.0,1.0,2,69,3.0,311,299,633,2020,10,10
0,1579,1230,1.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,7,13,1.0,113,299,1574,2020,10,10
0,275,1855,2.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,4,14,1.0,40,299,274,2020,10,10
0,761,883,1.0,0.0,29.0,28.0,1.0,0.0,0.0,0.0,7,18,2.0,134,299,760,2020,10,10
0,1590,89,0.0,0.0,23.0,29.0,0.0,5.0,4.0,1.0,0,69,3.0,311,299,1585,2020,10,10
0,568,1687,1.0,0.0,65.0,34.0,0.0,0.0,0.0,0.0,2,69,3.0,311,299,567,2020,10,10
0,1594,2034,0.0,0.0,20.0,10.0,3.0,1.0,0.0,0.0,11,69,3.0,311,299,1589,2020,10,10
0,1530,296,0.0,0.0,46.0,47.0,5.0,4.0,0.0,0.0,3,69,3.0,311,299,1525,2020,10,10
0,612,885,0.0,0.0,154.0,69.0,5.0,0.0,0.0,0.0,11,69,5.0,311,299,611,2020,10,3
0,232,2268,0.0,0.0,78.0,48.0,0.0,0.0,0.0,0.0,4,69,3.0,311,299,231,2020,10,3
0,565,1198,0.0,0.0,37.0,27.0,0.0,3.0,2.0,0.0,11,43,3.0,216,299,564,2020,10,3
0,951,319,0.0,0.0,32.0,11.0,2.0,0.0,0.0,0.0,0,5,2.0,39,299,949,2020,10,3
0,453,592,0.0,0.0,85.0,13.0,1.0,0.0,0.0,0.0,7,14,2.0,206,299,452,2020,10,3
0,230,461,1.0,0.0,88.0,84.0,0.0,0.0,0.0,0.0,10,69,3.0,311,299,229,2020,10,3
0,251,1166,0.0,1.0,44.0,46.0,0.0,0.0,3.0,0.0,2,32,3.0,311,299,250,2020,10,3
0,1200,1142,0.0,0.0,68.0,30.0,1.0,0.0,4.0,0.0,7,69,3.0,311,299,1198,2020,10,3
0,981,1047,0.0,0.0,80.0,26.0,0.0,1.0,0.0,0.0,14,69,3.0,311,299,979,2020,10,3
0,238,36,0.0,0.0,109.0,46.0,0.0,0.0,0.0,0.0,0,69,3.0,311,299,237,2020,10,3
0,996,1031,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,6,9,1.0,83,299,994,2020,10,3
0,646,1727,1.0,0.0,55.0,12.0,0.0,0.0,0.0,0.0,7,13,2.0,250,174,645,2020,9,26
0,692,621,1.0,0.0,41.0,21.0,0.0,0.0,0.0,0.0,5,13,2.0,287,174,691,2020,9,26
0,188,1233,2.0,1.0,39.0,22.0,0.0,0.0,1.0,0.0,3,43,2.0,43,174,187,2020,9,26
0,917,2018,0.0,0.0,68.0,69.0,2.0,0.0,0.0,0.0,11,69,3.0,311,174,915,2020,9,26
0,595,2299,0.0,0.0,69.0,35.0,0.0,1.0,0.0,0.0,2,32,3.0,311,174,594,2020,9,26
0,181,58,0.0,0.0,67.0,54.0,1.0,3.0,0.0,1.0,6,69,3.0,311,174,180,2020,9,26
0,671,610,1.0,0.0,72.0,25.0,1.0,0.0,0.0,0.0,10,69,3.0,311,174,670,2020,9,26
0,994,2002,1.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,2,9,1.0,87,174,992,2020,9,26
0,1661,46,0.0,0.0,38.0,17.0,4.0,1.0,1.0,0.0,5,69,3.0,311,174,1656,2020,9,26
0,851,996,0.0,0.0,10.0,0.0,5.0,0.0,1.0,0.0,4,59,1.0,239,174,850,2020,9,26
0,374,1290,0.0,0.0,16.0,19.0,4.0,0.0,0.0,1.0,5,69,3.0,311,174,373,2020,9,26
79,317,2176,0.0,0.0,78.0,34.0,3.0,1.0,0.0,0.0,10,3,5.0,90,299,316,2020,9,19
79,441,1669,0.0,0.0,113.0,150.0,0.0,0.0,0.0,0.0,10,21,3.0,311,299,440,2020,9,19
79,932,788,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7,13,1.0,12,299,930,2020,9,19
79,798,1923,0.0,2.0,26.0,7.0,0.0,2.0,0.0,0.0,5,14,1.0,174,299,797,2020,9,19
79,1011,1777,0.0,0.0,9.0,3.0,0.0,0.0,5.0,0.0,14,36,1.0,235,299,1009,2020,9,19
79,922,543,0.0,0.0,74.0,57.0,0.0,3.0,0.0,0.0,7,32,3.0,311,299,920,2020,9,19
79,397,1136,0.0,0.0,68.0,50.0,0.0,0.0,0.0,0.0,3,69,3.0,311,299,396,2020,9,19
79,350,1600,0.0,0.0,12.0,13.0,0.0,7.0,7.0,0.0,2,43,3.0,92,299,349,2020,9,19
79,1114,1426,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,13,36,1.0,160,299,1112,2020,9,19
79,742,1949,0.0,0.0,76.0,12.0,1.0,2.0,0.0,0.0,11,11,3.0,272,299,741,2020,9,19
79,387,2066,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,2,43,1.0,47,299,386,2020,9,19
79,1326,1186,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0,9,1.0,36,299,1322,2020,9,19
79,83,887,0.0,0.0,123.0,81.0,0.0,1.0,0.0,0.0,0,32,3.0,311,299,83,2020,9,19
79,1614,1012,1.0,0.0,36.0,30.0,0.0,0.0,0.0,0.0,0,14,2.0,29,299,1609,2020,9,19
79,1134,135,0.0,0.0,128.0,131.0,1.0,0.0,0.0,0.0,14,32,5.0,311,299,1132,2020,9,12
79,1252,1293,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,6,14,1.0,104,299,1248,2020,9,12
79,1409,122,0.0,0.0,60.0,97.0,4.0,3.0,0.0,0.0,13,69,3.0,311,299,1405,2020,9,12
79,465,1582,0.0,2.0,40.0,89.0,2.0,0.0,1.0,0.0,5,48,3.0,172,299,464,2020,9,12
79,173,35,0.0,0.0,61.0,19.0,4.0,1.0,0.0,0.0,6,69,3.0,311,299,172,2020,9,12
79,168,1320,1.0,0.0,79.0,56.0,2.0,0.0,0.0,0.0,2,13,3.0,2,299,167,2020,9,12
79,1491,1192,0.0,0.0,53.0,34.0,3.0,1.0,3.0,0.0,11,69,3.0,311,299,1486,2020,9,12
79,1402,1282,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,6,25,1.0,26,299,1398,2020,9,12
79,61,1891,0.0,0.0,55.0,7.0,4.0,0.0,2.0,0.0,4,35,2.0,273,299,61,2020,9,12
79,675,291,2.0,0.0,66.0,56.0,1.0,1.0,1.0,0.0,1,58,2.0,271,299,674,2020,9,12
79,211,145,0.0,0.0,63.0,36.0,0.0,5.0,2.0,0.0,10,69,3.0,311,299,210,2020,9,12
79,1425,1228,1.0,0.0,131.0,93.0,0.0,1.0,1.0,0.0,13,58,3.0,248,299,1421,2020,9,12
79,66,190,0.0,0.0,92.0,99.0,3.0,0.0,0.0,0.0,4,5,5.0,21,299,66,2020,9,5
79,1253,98,1.0,0.0,33.0,19.0,0.0,0.0,0.0,0.0,5,13,2.0,258,299,1249,2020,9,5
79,1132,2294,0.0,0.0,88.0,23.0,1.0,0.0,1.0,0.0,10,58,3.0,290,299,1130,2020,9,5
79,86,201,0.0,0.0,4.0,5.0,0.0,1.0,2.0,0.0,7,36,1.0,173,299,86,2020,9,5
79,199,1793,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2,43,1.0,34,299,198,2020,9,5
79,1645,1609,0.0,0.0,82.0,85.0,0.0,1.0,0.0,0.0,13,69,3.0,311,299,1640,2020,9,5
79,616,445,1.0,0.0,42.0,31.0,5.0,2.0,0.0,3.0,0,69,3.0,311,299,615,2020,9,5
79,35,153,1.0,0.0,44.0,9.0,0.0,0.0,0.0,0.0,5,69,3.0,311,299,35,2020,8,29
79,1213,1842,0.0,0.0,62.0,26.0,4.0,0.0,0.0,0.0,10,69,3.0,311,299,1211,2020,8,29
79,54,1034,0.0,0.0,88.0,68.0,1.0,0.0,0.0,0.0,13,69,3.0,311,299,54,2020,8,29
79,1350,226,0.0,0.0,104.0,89.0,5.0,1.0,0.0,0.0,2,69,3.0,311,299,1346,2020,8,29
79,636,1415,0.0,0.0,85.0,71.0,0.0,0.0,0.0,0.0,7,69,3.0,311,299,635,2020,8,29
79,1693,53,1.0,0.0,54.0,53.0,0.0,0.0,0.0,0.0,7,69,3.0,311,299,1688,2020,8,29
79,42,195,0.0,0.0,18.0,14.0,0.0,0.0,1.0,0.0,2,58,1.0,229,299,42,2020,8,29
79,1451,410,0.0,0.0,34.0,16.0,2.0,0.0,2.0,0.0,10,43,2.0,118,299,1446,2020,8,29
79,1305,688,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,14,36,1.0,124,299,1301,2020,8,29
79,1024,832,0.0,1.0,22.0,49.0,1.0,0.0,1.0,0.0,14,58,2.0,104,299,1022,2020,8,29
79,536,1731,0.0,0.0,135.0,166.0,2.0,0.0,0.0,0.0,0,32,5.0,311,299,535,2020,8,22
79,1160,1436,1.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,5,4,1.0,148,299,1158,2020,8,22
79,772,193,0.0,0.0,13.0,9.0,0.0,0.0,1.0,0.0,6,58,1.0,242,299,771,2020,8,22
79,1474,1460,0.0,0.0,24.0,22.0,2.0,2.0,0.0,0.0,13,14,2.0,109,299,1469,2020,8,22
79,367,653,3.0,1.0,15.0,30.0,0.0,0.0,0.0,0.0,10,14,1.0,155,299,366,2020,8,22
79,75,1604,1.0,0.0,83.0,57.0,2.0,0.0,0.0,0.0,14,69,3.0,311,299,75,2020,8,22
79,820,879,1.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,5,3,1.0,102,299,819,2020,8,22
79,1105,340,1.0,0.0,118.0,77.0,2.0,0.0,1.0,0.0,10,69,3.0,311,299,1103,2020,8,22
79,1574,2165,1.0,1.0,66.0,26.0,0.0,1.0,0.0,0.0,1,28,2.0,130,299,1569,2020,8,22
79,1519,508,1.0,0.0,115.0,105.0,0.0,1.0,0.0,0.0,4,69,5.0,311,173,1514,2020,8,15
79,1075,1970,0.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,0,5,1.0,291,173,1073,2020,8,15
79,666,1208,1.0,0.0,42.0,24.0,0.0,0.0,0.0,0.0,4,13,2.0,238,173,665,2020,8,15
79,365,852,0.0,0.0,57.0,10.0,1.0,3.0,0.0,0.0,2,5,2.0,288,173,364,2020,8,15
79,1121,1094,0.0,0.0,50.0,27.0,2.0,0.0,0.0,0.0,0,69,3.0,311,173,1119,2020,8,15
79,1637,1037,0.0,0.0,41.0,14.0,3.0,2.0,0.0,2.0,6,69,3.0,311,173,1632,2020,8,15
79,1640,722,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,14,36,1.0,115,173,1635,2020,8,15
79,376,2063,0.0,0.0,49.0,43.0,4.0,0.0,0.0,0.0,2,69,3.0,311,173,375,2020,8,15
79,977,183,0.0,0.0,46.0,32.0,1.0,0.0,0.0,0.0,14,69,3.0,311,173,975,2020,8,15
79,275,1699,2.0,0.0,37.0,17.0,0.0,0.0,0.0,0.0,4,11,1.0,279,173,274,2020,8,15
79,883,2151,0.0,0.0,114.0,114.0,5.0,0.0,0.0,0.0,2,69,3.0,311,173,881,2020,8,15
79,419,50,1.0,0.0,35.0,2.0,1.0,1.0,0.0,2.0,4,14,2.0,16,299,418,2020,8,8
79,287,1688,0.0,0.0,29.0,33.0,5.0,4.0,0.0,0.0,7,69,3.0,311,299,286,2020,8,8
79,384,1415,0.0,0.0,13.0,12.0,0.0,1.0,1.0,0.0,7,43,1.0,232,299,383,2020,8,8
